,movie_id,title,tags
4419,335874,Childless,katherin is a typic teenager today her funeral the four adult in her life have a lot on their mind  and it not all about katherin either with a frank that strikingli disarm as well as frequent selfserving the grownup struggl with being well grownup barbara_hershey joe_mantegna diane_venora charlie_levi
4420,34592,ZMD: Zombies of Mass Destruction,an idyl island town is under attack by that most invas of pests zombies port gambl is be overrun with braineaters and the peopl seem powerless to stave them off but wait a rag tag band of rebel is tri to turn the tide and push the invad hord of undead back racist religion horror janette_armand doug_fahl cooper_hopkin kevin_hamedani
4421,92635,Snow White: A Deadly Summer,a troubl teenag girl find herself in a web of lie and deceit when her stepmoth attempt to murder her by send her to a disciplin camp horror thriller shanley_caswel maureen_mccormick eric_robert david_decoteau
4422,258755,Hidden Away,at the age of 14 the world around you chang at a dizzi speed but what if actual it you that changing what if these chang take you away from what up until now ha been your world ibrahim and rafa are go to suffer these chang for themselves experienc first love in a way they never could have imagined and have to keep it hidden away romanc drama germán_alcarazu adil_koukouh ana_wagen mikel_rueda
4423,96534,My Last Day Without You,on a oneday busi trip to new york a young german busi execut fall in love with a singersongwrit who expos him to her brooklyn world and emot he never experienc before comedi drama romanc ken_duken nicole_behari reg_e_cathey stefan_c_schaef
4424,21283,Steppin: The Movie,everi colleg campu ha it rivalri and ut is no different at thi university the geek run the campu and the greatest stepper are king of the hill when a local radio station announc the begin of the step competit season the campu fratern and soror fight to recruit the best talent that will help them win the bigmoney prize comedi romanc wesley_jonathan chrystee_pharri anthony_anderson michael_taliferro
4425,272724,Doc Holliday's Revenge,in 1882 joseph and elizabeth cooley head west to reunit with famili she never knew but when she joseph and her older brother millard are strand in a log camp just outsid tucson a wound indian stumbl into their camp and they must defend him against doc holliday hi wouldb killer elizabeth consid doc a stonecold killer  but may find dure the cours of their tens standoff that thi courtly ail man ha a surprisingli wellhon sens of justice frontierstyle western tom_bereng ashley_hay eric_robert david_decoteau
4426,84178,Black Rock,three childhood friend set asid their person issu and reunit for a girls weekend on a remot island off the coast of maine one wrong move turn their weekend getaway into a deadli fight for survival friend remote_island woman_director thriller horror kate_bosworth lake_bel jay_paulson katie_aselton
4427,101179,Truth or Dare,a group of colleg friend celebr the end of term with a parti to end all parties dure a drink and drugfuel evening an innoc game of truth or dare ha a veri sore loser spark a terrifi sequenc of event and a whole new twist on the game of truth or dare  where the truth can kill you horror thriller mysteri liam_boyl jack_gordon florence_hal robert_heath
4428,52462,The Pet,a young woman in dire financi straight accept an offer to be a wealthi aristocrat human pet for six months then ruthless modern petnappers kidnap the woman to sell her on the gsm global slave market independent_film drama thriller pierre_dulat andrea_edmondson summer_nguyen d_steven
4429,269057,Bang Bang Baby,a small town teenag in the 1960 believ her dream of becom a famou singer will come true when her rock star idol get strand in town but a leak in a nearbi chemic plant that is believ to be caus mass mutat threaten to turn her dream into a nightmare small_town rock_star music idol teenag 1960 chemical_leak mutat science_fict drama music jane_levi peter_stormar justin_chatwin jeffrey_st_jul
4430,287524,Fear Clinic,a doctor work to cure patient suffer from crippl phobia by place them insid hi invent which induc and control hallucinations phobia doctor fear horror thomas_dekk robert_englund cleopatra_coleman robert_hal
4431,206213,Zombie Hunter,zombi hunter is set in a postapocalypt zombi wasteland caus by the mysteri street drug natas we follow one man who ha noth left other than a beat up camaro and a trunk full of gun and booze he run down flesh eaters hunt for sport and redemption while also run from hi past after crash into a small group of survivors who are run low on resources he decid to lend a hand but a surpris attack by the flesh eater forc them on the run and put the hunter skill to the test mutant postapocalypt zombi comedi action science_fict thriller martin_cop danny_trejo clare_niederpruem kevin_k
4432,248402,A Fine Step,a fine step is an uplift famili drama center on cal masterson luke perry beverli hill 90210 an award win horseman whose relationship with hi belov hors fandango allow him to achiev multipl championship wins howev tragedi strike when cal and fandango are involv in a seriou accident end cal hors ride day forever cal devast is slowli overcom when hi new neighbour 14 year old clair mason anna clair sneed glee take an interest in fandango and convinc him that fandango compet day might not be over drama luke_perri anna_claire_sne leonor_varela jonathan_mey
4433,29146,Charly,an experi on a simpleton turn him into a genius when he discov what ha been done to him he struggl with whether or not what wa done to hi wa right experi mous intelligence_test geniu drama romanc science_fict cliff_robertson claire_bloom lilia_skala ralph_nelson
4434,207769,Banshee Chapter,on the trail of a miss friend who had been experi with mindalt drugs a young journalist  aid by a rogu countercultur writer the silenc of the lamb  find herself drawn into the danger world of topsecret govern chemic research and the mysteri of a disturb radio signal of unknown origin a fastpac thriller blend fact and fiction banshe chapter is base on real documents actual test subject testimony and uncov secret about covert program run by the cia lsd govern conspiraci tension video_camera drug_us writer desert radio_broadcast mind_bend number_st lovecraftian mk_ultra experimental_drug horror thriller ted_levin katia_wint michael_mcmillian blair_erickson
4435,271185,Ask Me Anything,beautiful wild funny and lost kati kampenfelt take a year off befor colleg to find herself all the while chronicl her adventur in an anonym blog into which she pour her innermost secrets eventually katie fearless narr begin to crack and dark piec of her past emerge colleg blog dark_secret drama mysteri thriller britt_robertson christian_slat justin_long allison_burnett
4436,29731,And Then Came Love,success new york journalist and singl mom juli davidson vanessa williams sixyear old son jake jeremi gumbs is act up so she find hi spermdonor father paul cooper kevin daniels who a struggl actor and lawschool dropout comedi romanc kevin_daniel michael_boatman jeremy_gumb richard_schenkman
